corpus,group,folder,year,title,dimensions,px_w,px_h,file,url
brockmann,F4,F4/Ausstellung,1953,Kunsthaus Zürich - Braque,100 × 70 cm,558,800,1953_Kunsthaus Zürich - Braque.jpg,https://www.emuseum.ch/objects/73962/
brockmann,F4,F4/Ausstellung,1953,Helmhaus Zürich - Aus der Sammlung des Kunsthauses Zürich - Neuere Schweizer Kunst,100 × 70 cm,556,800,1953_Helmhaus Zürich - Aus der Sammlung des Kunsthauses Zürich - .jpg,https://www.emuseum.ch/objects/74018/
brockmann,F4,F4/Ausstellung,1958,Konrad Wachsmann - Bauen in unserer Zeit - Kunstgewerbemuseum Zürich - 24. Mai - 6. Juli 1,100 × 70 cm,560,800,1958_Konrad Wachsmann - Bauen in unserer Zeit - Kunstgewerbemuseu.jpg,https://www.emuseum.ch/objects/74270/
brockmann,F4,F4/Juni_Festwochen,1951,Juni-Festwochen Zürich 1951 - Leitung - Eugen Ormandy - Solist - Alexander Brailowsky,100 × 70 cm,556,800,1951_Juni-Festwochen Zürich 1951 - Leitung - Eugen Ormandy - Soli.jpg,https://www.emuseum.ch/objects/73984/
brockmann,F4,F4/Juni_Festwochen,1951,Juni-Festwochen Zürich 1951 - Tonhalle Grosser Saal - Leitung - Hans Rosbaud - Solist - Is,100 × 70 cm,547,800,1951_Juni-Festwochen Zürich 1951 - Tonhalle Grosser Saal - Leitun.jpg,https://www.emuseum.ch/objects/73985/
brockmann,F4,F4/Juni_Festwochen,1951,Juni-Festwochen Zürich 1951 - Leitung - Rafael Kubelik - Solist - Robert Casadesus - Klavi,100 × 70 cm,556,800,1951_Juni-Festwochen Zürich 1951 - Leitung - Rafael Kubelik - Sol.jpg,https://www.emuseum.ch/objects/74243/
brockmann,F4,F4/Juni_Festwochen,1952,Juni-Festwochen Zürich 1952 - Leopold Stokowksi - Tonhalle Grosser Saal - 24. Juni 1952,100 × 70 cm,560,800,1952_Juni-Festwochen Zürich 1952 - Leopold Stokowksi - Tonhalle G.jpg,https://www.emuseum.ch/objects/74026/
brockmann,F4,F4/Juni_Festwochen,1952,Juni-Festwochen Zürich 1952 - Hans Rosbaud - Alexander Brailowsky - Tonhalle Grosser Saal ,100 × 70 cm,560,800,1952_Juni-Festwochen Zürich 1952 - Hans Rosbaud - Alexander Brail.jpg,https://www.emuseum.ch/objects/74027/
brockmann,F4,F4/Juni_Festwochen,1954,Juni-Festwochen Zürich 1954 - 1. Konzert - Hans Rosbaud - Rudolf Serkin - (...),100 × 70 cm,559,800,1954_Juni-Festwochen Zürich 1954 - 1. Konzert - Hans Rosbaud - Ru.jpg,https://www.emuseum.ch/objects/74024/
brockmann,F4,F4/Sonstige,1937,Besucht die Rosenstadt Rapperswil am Zürichsee,100 × 70.5 cm,561,800,1937_Besucht die Rosenstadt Rapperswil am Zürichsee.jpg,https://www.emuseum.ch/objects/73996/
brockmann,F4,F4/Sonstige,1949,Das Schweizerische Bühnenbild - Von Appia bis heute - Veranstaltet im Rahmen der Zürcher F,100 × 70 cm,557,800,1949_Das Schweizerische Bühnenbild - Von Appia bis heute - Verans.jpg,https://www.emuseum.ch/objects/73958/
brockmann,F4,F4/Sonstige,1951,Kunsthalle Bern - Das schweizerische Bühnenbild von Appia bis heute - 19. Juni - 15. Juli ,100 × 70 cm,556,800,1951_Kunsthalle Bern - Das schweizerische Bühnenbild von Appia bi.jpg,https://www.emuseum.ch/objects/74020/
brockmann,F4,F4/Sonstige,1957,Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen - 4. August - 20. Oktober 1957,100 × 70 cm,557,800,1957_Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen -.jpg,https://www.emuseum.ch/objects/73964/
brockmann,F4,F4/Tonhalle_Konzert,1946,Collegium Musicum - Leitung Paul Sacher - Tonhalle Grosser Saal - Frank Martin - Der Corne,100 × 70 cm,558,800,1946_Collegium Musicum - Leitung Paul Sacher - Tonhalle Grosser S.jpg,https://www.emuseum.ch/objects/73993/
brockmann,F4,F4/Tonhalle_Konzert,1951,Extra-Konzert - Tonhalle Grosser Saal - Leitung - Erich Schmid - Solist - Arthur Rubinstei,100 × 70 cm,556,800,1951_Extra-Konzert - Tonhalle Grosser Saal - Leitung - Erich Schm.jpg,https://www.emuseum.ch/objects/74019/
brockmann,F4,F4/Tonhalle_Konzert,1951,Tonhalle Grosser Saal - Hans Rosbaud - Solist Malcuzynski - 8. November 1951,100 × 70 cm,557,800,1951_Tonhalle Grosser Saal - Hans Rosbaud - Solist Malcuzynski - .jpg,https://www.emuseum.ch/objects/74219/
brockmann,F4,F4/Tonhalle_Konzert,1951,Tonhalle Grosser Saal - Leitung - Hans Rosbaud - Solist - Walter Gieseking - Klavier,100 × 70 cm,560,800,1951_Tonhalle Grosser Saal - Leitung - Hans Rosbaud - Solist - Wa.jpg,https://www.emuseum.ch/objects/74242/
brockmann,F4,F4/Tonhalle_Konzert,1952,Tonhalle - Grosser Saal - 11. Volkskonzert - Erich Schmid - Elsa Cavelti - Heinz Rehfuss -,100 × 70 cm,552,800,1952_Tonhalle - Grosser Saal - 11. Volkskonzert - Erich Schmid - .jpg,https://www.emuseum.ch/objects/75446/
brockmann,F4,F4/Tonhalle_Konzert,1952,St.Galler Kammerchor - 6. Kammermusikabend - Tonhalle kleiner Saal - 13. März 1952,100 × 70 cm,560,800,1952_St.Galler Kammerchor - 6. Kammermusikabend - Tonhalle kleine.jpg,https://www.emuseum.ch/objects/74023/
brockmann,F4,F4/Tonhalle_Konzert,1952,"Tonhalle-Quartett - 21. März 1952 - Tonhalle, Kleiner Saal - Beethoven - Reger",100 × 70 cm,557,800,"1952_Tonhalle-Quartett - 21. März 1952 - Tonhalle, Kleiner Saal -.jpg",https://www.emuseum.ch/objects/74222/
brockmann,F4,F4/Tonhalle_Konzert,1952,de Boer-Reitz-Quartett - Tonhalle Kleiner Saal - 8. Kammermusikabend - 1. Mai 1952,100 × 70 cm,560,800,1952_de Boer-Reitz-Quartett - Tonhalle Kleiner Saal - 8. Kammermu.jpg,https://www.emuseum.ch/objects/74223/
brockmann,F4,F4/Tonhalle_Konzert,1952,Tonhalle Kleiner Saal - Koeckert Quartett München - 3. April 1952,100 × 70 cm,560,800,1952_Tonhalle Kleiner Saal - Koeckert Quartett München - 3. April.jpg,https://www.emuseum.ch/objects/74224/
brockmann,F4,F4/Tonhalle_Konzert,1952,Tonhalle Grosser Saal - 1. Abonnementskonzert der Tonhalle-Gesellschaft - Hans Rosbaud - R,100 × 70 cm,560,800,1952_Tonhalle Grosser Saal - 1. Abonnementskonzert der Tonhalle-G.jpg,https://www.emuseum.ch/objects/74225/
brockmann,F4,F4/Tonhalle_Konzert,1952,Tonhalle Kleiner Saal - Ungarisches Streichquartett - 2. Kammermusikabend - 23. Oktober 19,100 × 70 cm,560,800,1952_Tonhalle Kleiner Saal - Ungarisches Streichquartett - 2. Kam.jpg,https://www.emuseum.ch/objects/74226/
brockmann,F4,F4/Tonhalle_Konzert,1952,Kleiner Tonhallesaal - Winterthurer Streichquartett - 3. Kammermusikabend - 13. November 1,100 × 70 cm,560,800,1952_Kleiner Tonhallesaal - Winterthurer Streichquartett - 3. Kam.jpg,https://www.emuseum.ch/objects/74227/
brockmann,F4,F4/Tonhalle_Konzert,1952,Tonhalle Grosser Saal - Barylli Quartett - 5. Kammermusikabend - Mozart - Ravel - Beethove,100 × 70 cm,563,800,1952_Tonhalle Grosser Saal - Barylli Quartett - 5. Kammermusikabe.jpg,https://www.emuseum.ch/objects/74228/
brockmann,F4,F4/Tonhalle_Konzert,1952,Tonhalle - Grosser Saal - Leitung - Dr. Volkmar Andreae - Solistin - Margrit Essek - Violi,100 × 70 cm,559,800,1952_Tonhalle - Grosser Saal - Leitung - Dr. Volkmar Andreae - So.jpg,https://www.emuseum.ch/objects/75316/
brockmann,F4,F4/Tonhalle_Konzert,1953,Tonhalle Zürich - 5. Frühjahrskonzert - Leitung Erich Schmid - Violine Hansheinz Schneeber,100 × 70 cm,560,800,1953_Tonhalle Zürich - 5. Frühjahrskonzert - Leitung Erich Schmid.jpg,https://www.emuseum.ch/objects/73975/
brockmann,F4,F4/Tonhalle_Konzert,1953,4. Frühjahrskonzert der Tonhalle-Gesellschaft - 12.Mai 1953 - Hans Rosbaud (...),100 × 70 cm,550,800,1953_4. Frühjahrskonzert der Tonhalle-Gesellschaft - 12.Mai 1953 .jpg,https://www.emuseum.ch/objects/73976/
brockmann,F4,F4/Tonhalle_Konzert,1953,3. Frühjahrskonzert der Tonhalle-Gesellschaft - Dienstag 28. April 1953 - Erich Schmid - J,100 × 70 cm,554,800,1953_3. Frühjahrskonzert der Tonhalle-Gesellschaft - Dienstag 28..jpg,https://www.emuseum.ch/objects/73977/
brockmann,F4,F4/Tonhalle_Konzert,1953,2. Frühjahrskonzert der Tonhalle-Gesellschaft - Leitung Hans Rosbaud - Klavier Geza Anda,100 × 70 cm,560,800,1953_2. Frühjahrskonzert der Tonhalle-Gesellschaft - Leitung Hans.jpg,https://www.emuseum.ch/objects/73978/
brockmann,F4,F4/Tonhalle_Konzert,1953,Tonhalle Zürich - 1. Frühjahrskonzert - Leitung Erich Schmid - Klavier Wilhelm Kempff,100 × 70 cm,560,800,1953_Tonhalle Zürich - 1. Frühjahrskonzert - Leitung Erich Schmid.jpg,https://www.emuseum.ch/objects/73979/
brockmann,F4,F4/Tonhalle_Konzert,1953,Tonhalle Grosser Saal - Extra Konzert - Solistin Clara Haskil - 22. September 1953,100 × 70 cm,558,800,1953_Tonhalle Grosser Saal - Extra Konzert - Solistin Clara Haski.jpg,https://www.emuseum.ch/objects/74021/
brockmann,F4,F4/Tonhalle_Konzert,1953,Tonhalle Kleiner Saal - Kammermusikabend - de Boer-Reitz-Quartett - W.A. Mozart,100 × 70 cm,560,800,1953_Tonhalle Kleiner Saal - Kammermusikabend - de Boer-Reitz-Qua.jpg,https://www.emuseum.ch/objects/74022/
brockmann,F4,F4/Tonhalle_Konzert,1954,Donnerstag - 7. Januar 1954 - 20.15 Uhr - Grosser Tonhallesaal - 12. Volkskonzert der Tonh,100 × 70 cm,557,800,1954_Donnerstag - 7. Januar 1954 - 20.15 Uhr - Grosser Tonhallesa.jpg,https://www.emuseum.ch/objects/75318/
brockmann,F4,F4/Tonhalle_Konzert,1955,Tonhalle - Grosser Saal - 1./2. Volkskonzert der Tonhalle-Gesellschaft - Hans Rosbaud - Le,100 × 70 cm,556,800,1955_Tonhalle - Grosser Saal - 1.-2. Volkskonzert der Tonhalle-Ge.jpg,https://www.emuseum.ch/objects/75317/
brockmann,F4,F4/Tonhalle_Konzert,1956,1. Kammermusikabend - Lasalle-Quartett - 11. Oktober 1956 - Tonhalle Kleiner Saal,100 × 70 cm,560,800,1956_1. Kammermusikabend - Lasalle-Quartett - 11. Oktober 1956 - .jpg,https://www.emuseum.ch/objects/74028/
brockmann,F4,F4/Verkehr,연도미상,Schützt das Kind!,103 × 72.5 cm,559,800,연도미상_Schützt das Kind!.jpg,https://www.emuseum.ch/objects/3111/
brockmann,제외_비율불일치,제외_비율불일치,1952,Zürcher Streichtrio - Tonhalle Kammermusikabend - 7. Februar 1952,100 × 70 cm,800,556,1952_Zürcher Streichtrio - Tonhalle Kammermusikabend - 7. Februar.jpg,https://www.emuseum.ch/objects/74229/
brockmann,제외_비율불일치,제외_비율불일치,1959,Juni-Festwochen Zürich 1959 - Tonhalle Grosser Saal - Leitung André Cluytens - Solist Rica,128 × 90 cm,600,800,1959_Juni-Festwochen Zürich 1959 - Tonhalle Grosser Saal - Leitun.jpg,https://www.emuseum.ch/objects/74214/
brockmann,제외_비율불일치,제외_비율불일치,1965,Opernhaus Zürich - Boris Godunow - Oper von Modest Mussorgski,128 × 90.5 cm,637,800,1965_Opernhaus Zürich - Boris Godunow - Oper von Modest Mussorgsk.jpg,https://www.emuseum.ch/objects/74079/
brockmann,제외_타인명의,제외_타인명의,1914,Joseph Müller-Brockmann - 1914-1996 - ein Pionier des graphic design,128 × 91 cm,566,800,1914_Joseph Müller-Brockmann - 1914-1996 - ein Pionier des graphi.jpg,https://www.emuseum.ch/objects/9505/
brockmann,제외_타인명의,제외_타인명의,1963,50 Jahre Schweizerischer Werkbund SWB - Gestalten und Erhalten - Kunstgewerbemuseum Zürich,128 × 90.5 cm,568,800,1963_50 Jahre Schweizerischer Werkbund SWB - Gestalten und Erhalt.jpg,https://www.emuseum.ch/objects/150453/
brockmann,제외_타인명의,제외_타인명의,1965,Opernhaus Zürich - Eröffnung der Spielzeit 1965/66,127 × 90 cm,565,800,1965_Opernhaus Zürich - Eröffnung der Spielzeit 1965-66.jpg,https://www.emuseum.ch/objects/144181/
brockmann,제외_타인명의,제외_타인명의,1965,Opernhaus Zürich,127 × 90 cm,563,800,1965_Opernhaus Zürich.jpg,https://www.emuseum.ch/objects/144182/
brockmann,제외_타인명의,제외_타인명의,1967,Opernhaus Zürich - Internationale Juni-Festwochen 1967,127 × 90 cm,592,800,1967_Opernhaus Zürich - Internationale Juni-Festwochen 1967.jpg,https://www.emuseum.ch/objects/74039/
brockmann,제외_타인명의,제외_타인명의,1968,Schweizerisches Tonkünstlerfest Zürich 1968 - Tonhalle Zürich - (...),127 × 90 cm,563,800,1968_Schweizerisches Tonkünstlerfest Zürich 1968 - Tonhalle Züric.jpg,https://www.emuseum.ch/objects/74036/
brockmann,제외_타인명의,제외_타인명의,1970,Theater in Zürich - 11. - 20. September 1970,127 × 90 cm,566,800,1970_Theater in Zürich - 11. - 20. September 1970.jpg,https://www.emuseum.ch/objects/74004/
brockmann,제외_타인명의,제외_타인명의,1970,"Es geht um die Sicherung eines Lebensraumes, in dem 2 Millionen Menschen noch Mensch sein ",127 × 90 cm,566,800,"1970_Es geht um die Sicherung eines Lebensraumes, in dem 2 Millio.jpg",https://www.emuseum.ch/objects/74056/
brockmann,제외_타인명의,제외_타인명의,1970,Theater in Zürich - 4.-13. Dez. 1970,128 × 90.5 cm,563,800,1970_Theater in Zürich - 4.-13. Dez. 1970.jpg,https://www.emuseum.ch/objects/110222/
brockmann,제외_타인명의,제외_타인명의,1971,Junifestwochen Zürich 1971 - Konzerte der Tonhalle-Gesellschaft Zürich,128 × 90 cm,565,800,1971_Junifestwochen Zürich 1971 - Konzerte der Tonhalle-Gesellsch.jpg,https://www.emuseum.ch/objects/48118/
brockmann,제외_타인명의,제외_타인명의,1971,"Musica viva - Donnerstag, den 7. Januar 1971 - Grosser Tonhallesaal - Klaus Huber - Violin",128 × 90.5 cm,564,800,"1971_Musica viva - Donnerstag, den 7. Januar 1971 - Grosser Tonha.jpg",https://www.emuseum.ch/objects/11138/
brockmann,제외_타인명의,제외_타인명의,1971,Junifestwochen Zürich 1971 - Konzerte der Tonhalle-Gesellschaft Zürich,128 × 90 cm,565,800,1971_Junifestwochen Zürich 1971 - Konzerte der Tonhalle-Gesellsch_2.jpg,https://www.emuseum.ch/objects/48120/
brockmann,제외_타인명의,제외_타인명의,1971,Junifestwochen Zürich 1971 - Konserte der Tonhalle-Gesellschaft Zürich,128 × 90 cm,564,800,1971_Junifestwochen Zürich 1971 - Konserte der Tonhalle-Gesellsch.jpg,https://www.emuseum.ch/objects/48121/
brockmann,제외_타인명의,제외_타인명의,1971,Junifestwochen Zürich 1971 - Konserte der Tonhalle-Gesellschaft Zürich,128 × 90 cm,567,800,1971_Junifestwochen Zürich 1971 - Konserte der Tonhalle-Gesellsch_2.jpg,https://www.emuseum.ch/objects/48122/
brockmann,제외_타인명의,제외_타인명의,1971,Junifestwochen Zürich 1971 - Konserte der Tonhalle-Gesellschaft Zürich,128 × 90 cm,564,800,1971_Junifestwochen Zürich 1971 - Konserte der Tonhalle-Gesellsch_3.jpg,https://www.emuseum.ch/objects/48123/
brockmann,제외_타인명의,제외_타인명의,1971,Junifestwochen Zürich 1971 - Konzerte der Tonhalle-Gesellschaft Zürich,128 × 90 cm,566,800,1971_Junifestwochen Zürich 1971 - Konzerte der Tonhalle-Gesellsch_3.jpg,https://www.emuseum.ch/objects/48124/
brockmann,제외_타인명의,제외_타인명의,1972,Musica Viva - Tonhalle Grosser Saal - 7. Januar 1972,127 × 90 cm,562,800,1972_Musica Viva - Tonhalle Grosser Saal - 7. Januar 1972.jpg,https://www.emuseum.ch/objects/74048/
brockmann,제외_타인명의,제외_타인명의,1972,Erker-Galerie St. Gallen - Bibliophile Bücher der Erker-Presse - Mappenwerke der Erker-Pre,90.5 × 45 cm,394,800,1972_Erker-Galerie St. Gallen - Bibliophile Bücher der Erker-Pres.jpg,https://www.emuseum.ch/objects/6398/
brockmann,제외_타인명의,제외_타인명의,1974,Automobil-Club der Schweiz - Zaštitite dijete ! - Joseph Müller Brockmann - Grafički Dizaj,97 × 68 cm,557,800,1974_Automobil-Club der Schweiz - Zaštitite dijete ! - Joseph Mül.jpg,https://www.emuseum.ch/objects/74191/
brockmann,제외_타인명의,제외_타인명의,1975,Akari - Kunstgewerbemuseum der Stadt Zürich - 100 Jahre Kunstgewerbemuseum - Lampen aus Ja,127 × 90 cm,566,800,1975_Akari - Kunstgewerbemuseum der Stadt Zürich - 100 Jahre Kuns.jpg,https://www.emuseum.ch/objects/74272/
brockmann,제외_타인명의,제외_타인명의,1976,"Der Flughafen Zürich hat zwei Terminals, A und B: Terminal A - Charter - Terminal B - Inte",128 × 90.5 cm,563,800,"1976_Der Flughafen Zürich hat zwei Terminals, A und B- Terminal A.jpg",https://www.emuseum.ch/objects/38054/
brockmann,제외_타인명의,제외_타인명의,1979,Der Mann von La Mancha - Aufrichte - Theater am Stadtgarten Winterthur,127.5 × 90.5 cm,566,800,1979_Der Mann von La Mancha - Aufrichte - Theater am Stadtgarten .jpg,https://www.emuseum.ch/objects/241912/
brockmann,제외_타인명의,제외_타인명의,2003,Lärmterror im Osten - Genug - Geteilte Last ist halbe Last: Keine Ostanflüge ohne Südanflü,128 × 90 cm,560,800,2003_Lärmterror im Osten - Genug - Geteilte Last ist halbe Last- .jpg,https://www.emuseum.ch/objects/25831/
brockmann,제외_타인명의,제외_타인명의,2015,Neu in der Sammlung - Josef Müller-Brockmann - Museum für Gestaltung - Schaudepot,128 × 89.5 cm,559,800,2015_Neu in der Sammlung - Josef Müller-Brockmann - Museum für Ge.jpg,https://www.emuseum.ch/objects/173461/
brockmann,제외_판형,제외_판형,1948,Riddersalen - Caligula - A. Camus - Kl. 20 Central 15.419,54.5 × 36.5 cm,534,800,1948_Riddersalen - Caligula - A. Camus - Kl. 20 Central 15.419.jpg,https://www.emuseum.ch/objects/209116/
brockmann,제외_판형,제외_판형,1957,Überholen...? Im Zweifel nie!,42 × 29.5 cm,563,800,1957_Überholen...- Im Zweifel nie!.jpg,https://www.emuseum.ch/objects/164571/
brockmann,제외_판형,제외_판형,1957,Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen,21 × 37 cm,800,455,1957_Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen.jpg,https://www.emuseum.ch/objects/166786/
brockmann,제외_판형,제외_판형,1957,Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen,21 × 37 cm,800,454,1957_Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen_2.jpg,https://www.emuseum.ch/objects/166787/
brockmann,제외_판형,제외_판형,1957,Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen,21 × 37 cm,800,453,1957_Malende Dichter - Dichtende Maler - Kunstmuseum St. Gallen_3.jpg,https://www.emuseum.ch/objects/166788/
brockmann,제외_판형,제외_판형,1957,Réfléchir... avant de dépasser!,42 × 30 cm,567,800,1957_Réfléchir... avant de dépasser!.jpg,https://www.emuseum.ch/objects/166798/
brockmann,제외_판형,제외_판형,1957,Werner Bischof - Das fotografische Werk - Kunstgewerbemuseum Zürich - 14. September - 27. ,40 × 30 cm,601,800,1957_Werner Bischof - Das fotografische Werk - Kunstgewerbemuseum.jpg,https://www.emuseum.ch/objects/167288/
brockmann,제외_판형,제외_판형,1958,Radfahrer - Achtung - Achtung - Radfahrer,42 × 30 cm,565,800,1958_Radfahrer - Achtung - Achtung - Radfahrer.jpg,https://www.emuseum.ch/objects/166794/
brockmann,제외_판형,제외_판형,1960,Weniger Lärm,50 × 35 cm (Unterlage); 42 × 29.5 cm (Bildgrösse),565,800,1960_Weniger Lärm.jpg,https://www.emuseum.ch/objects/164574/
brockmann,제외_판형,제외_판형,1963,Althoff - Winter-Schlussverkauf - 28. Januar 1963 bis 9. Februar 1963,84 × 59.5 cm,568,800,1963_Althoff - Winter-Schlussverkauf - 28. Januar 1963 bis 9. Feb.jpg,https://www.emuseum.ch/objects/6342/
brockmann,제외_판형,제외_판형,1964,"Sonafe - Sommernachtsfest, Belvoirpark Zürich",33 × 21 cm,509,800,"1964_Sonafe - Sommernachtsfest, Belvoirpark Zürich.jpg",https://www.emuseum.ch/objects/167292/
brockmann,제외_판형,제외_판형,1965,Richard P. Lohse - Galerie 58 Rapperswil,73 × 45 cm,491,800,1965_Richard P. Lohse - Galerie 58 Rapperswil.jpg,https://www.emuseum.ch/objects/73691/
brockmann,제외_판형,제외_판형,1970,Spectacle de mime - Kellerbühne am Müllertor,34.5 × 49 cm,800,564,1970_Spectacle de mime - Kellerbühne am Müllertor.jpg,https://www.emuseum.ch/objects/165233/
brockmann,제외_판형,제외_판형,1994,Josef Müller-Brockmann - Visuelle Kommunikation und konstruktive Gestaltung: Ein Pionier d,68 × 49 cm,565,800,1994_Josef Müller-Brockmann - Visuelle Kommunikation und konstruk.jpg,https://www.emuseum.ch/objects/5663/
brockmann,제외_판형,제외_판형,연도미상,Das ist Gruppe 21 - Symbol des guten Design,71 × 51 cm,569,800,연도미상_Das ist Gruppe 21 - Symbol des guten Design.jpg,https://www.emuseum.ch/objects/164569/
brockmann,코어,코어/Ausstellung,1948,Deine Wohnung - Dein Nachbar - Deine Heimat - Ausstellung im Helmhaus,127 × 90 cm,562,800,1948_Deine Wohnung - Dein Nachbar - Deine Heimat - Ausstellung im.jpg,https://www.emuseum.ch/objects/74233/
brockmann,코어,코어/Ausstellung,1953,T - Das Plakat - 400 neue Plakate aus 25 Ländern - Kunstgewerbemuseum Zürich,127 × 90 cm,564,800,1953_T - Das Plakat - 400 neue Plakate aus 25 Ländern - Kunstgewe.jpg,https://www.emuseum.ch/objects/74268/
brockmann,코어,코어/Ausstellung,1957,Werner Bischof - Das fotografische Werk - Kunstgewerbemuseum Zürich - 14. September bis 27,127 × 90 cm,566,800,1957_Werner Bischof - Das fotografische Werk - Kunstgewerbemuseum.jpg,https://www.emuseum.ch/objects/74269/
brockmann,코어,코어/Ausstellung,1958,"The Family of Man - ""Wir Menschen"" - Kunstgewerbemuseum Zürich - Foto-Ausstellung des Muse",127 × 90 cm,562,800,1958_The Family of Man - -Wir Menschen- - Kunstgewerbemuseum Züri.jpg,https://www.emuseum.ch/objects/65632/
brockmann,코어,코어/Ausstellung,1958,Henry van de Velde - Kunstgewerbemuseum Zürich - 6. Juni - 3. August 1958,127 × 90 cm,566,800,1958_Henry van de Velde - Kunstgewerbemuseum Zürich - 6. Juni - 3.jpg,https://www.emuseum.ch/objects/74271/
brockmann,코어,코어/Ausstellung,1958,Werner Bischof - Das fotografische Werk - Gewerbemuseum Basel,128 × 90.5 cm,565,800,1958_Werner Bischof - Das fotografische Werk - Gewerbemuseum Base.jpg,https://www.emuseum.ch/objects/74218/
brockmann,코어,코어/Ausstellung,1958,"The Family of Man - ""Wir Menschen"" - Kunsthalle Bern - Foto-Ausstellung - des Museums of M",128 × 90 cm,562,800,1958_The Family of Man - -Wir Menschen- - Kunsthalle Bern - Foto-.jpg,https://www.emuseum.ch/objects/67683/
brockmann,코어,코어/Ausstellung,1960,Kunstgewerbemuseum Zürich - Ausstellung - Der Film,127 × 90 cm,565,800,1960_Kunstgewerbemuseum Zürich - Ausstellung - Der Film.jpg,https://www.emuseum.ch/objects/65641/
